timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:20:48.601, 0 %, 27997 MiB, 71.98 W, 49
2026/09/06 16:20:48.851, 0 %, 27997 MiB, 71.98 W, 49
2026/09/06 16:20:49.102, 0 %, 27997 MiB, 71.77 W, 49
2026/09/06 16:20:49.352, 0 %, 27997 MiB, 71.77 W, 49
2026/09/06 16:20:49.602, 0 %, 27997 MiB, 72.04 W, 48
2026/09/06 16:20:49.852, 0 %, 27997 MiB, 72.04 W, 48
2026/09/06 16:20:50.102, 0 %, 27997 MiB, 72.13 W, 48
2026/09/06 16:20:50.353, 0 %, 27997 MiB, 72.13 W, 48
2026/09/06 16:20:50.603, 0 %, 27997 MiB, 72.35 W, 48
2026/09/06 16:20:50.853, 0 %, 27997 MiB, 72.35 W, 48
2026/09/06 16:20:51.104, 0 %, 27997 MiB, 72.12 W, 48
2026/09/06 16:20:51.354, 0 %, 27997 MiB, 72.12 W, 48
2026/09/06 16:20:51.604, 0 %, 27997 MiB, 71.64 W, 48
2026/09/06 16:20:51.854, 0 %, 27997 MiB, 71.64 W, 48
2026/09/06 16:20:52.104, 0 %, 27997 MiB, 71.70 W, 48
2026/09/06 16:20:52.355, 0 %, 27997 MiB, 71.70 W, 48
2026/09/06 16:20:52.605, 0 %, 27997 MiB, 71.96 W, 48
2026/09/06 16:20:52.855, 0 %, 27997 MiB, 71.96 W, 48
2026/09/06 16:20:53.106, 0 %, 27997 MiB, 71.84 W, 48
2026/09/06 16:20:53.356, 0 %, 27997 MiB, 71.84 W, 48
2026/09/06 16:20:53.606, 0 %, 27997 MiB, 71.39 W, 48
2026/09/06 16:20:53.857, 0 %, 27997 MiB, 71.39 W, 48
2026/09/06 16:20:54.107, 0 %, 27997 MiB, 70.98 W, 48
2026/09/06 16:20:54.357, 0 %, 27997 MiB, 70.98 W, 48
2026/09/06 16:20:54.609, 0 %, 27997 MiB, 70.88 W, 48
2026/09/06 16:20:54.860, 0 %, 27997 MiB, 70.88 W, 48
2026/09/06 16:20:55.110, 0 %, 27997 MiB, 71.32 W, 48
2026/09/06 16:20:55.360, 0 %, 27997 MiB, 71.32 W, 48
2026/09/06 16:20:55.610, 0 %, 27997 MiB, 71.56 W, 47
2026/09/06 16:20:55.860, 0 %, 27997 MiB, 71.56 W, 47
2026/09/06 16:20:56.111, 0 %, 27997 MiB, 70.94 W, 47
2026/09/06 16:20:56.365, 0 %, 27997 MiB, 70.94 W, 47
2026/09/06 16:20:56.615, 0 %, 27997 MiB, 70.61 W, 47
2026/09/06 16:20:56.865, 0 %, 27997 MiB, 70.61 W, 47
2026/09/06 16:20:57.115, 0 %, 27997 MiB, 71.00 W, 47
2026/09/06 16:20:57.366, 0 %, 27997 MiB, 71.00 W, 47
2026/09/06 16:20:57.616, 0 %, 27997 MiB, 71.06 W, 47
2026/09/06 16:20:57.866, 0 %, 27997 MiB, 71.06 W, 47
2026/09/06 16:20:58.116, 0 %, 27997 MiB, 70.83 W, 47
2026/09/06 16:20:58.367, 0 %, 27997 MiB, 70.83 W, 47
2026/09/06 16:20:58.617, 0 %, 27997 MiB, 70.88 W, 47
2026/09/06 16:20:58.867, 0 %, 27997 MiB, 70.88 W, 47
2026/09/06 16:20:59.117, 0 %, 27997 MiB, 70.86 W, 47
2026/09/06 16:20:59.368, 0 %, 27997 MiB, 70.86 W, 47
2026/09/06 16:20:59.620, 0 %, 27997 MiB, 70.77 W, 47
2026/09/06 16:20:59.870, 0 %, 27997 MiB, 70.77 W, 47
2026/09/06 16:21:00.120, 0 %, 27997 MiB, 70.67 W, 47
2026/09/06 16:21:00.371, 0 %, 27997 MiB, 70.67 W, 47
2026/09/06 16:21:00.621, 0 %, 27997 MiB, 60.74 W, 46
2026/09/06 16:21:00.871, 0 %, 27997 MiB, 60.74 W, 46
2026/09/06 16:21:01.121, 0 %, 27997 MiB, 45.13 W, 46
2026/09/06 16:21:01.371, 0 %, 27997 MiB, 45.13 W, 46
2026/09/06 16:21:01.622, 0 %, 27997 MiB, 44.51 W, 46
2026/09/06 16:21:01.872, 0 %, 27997 MiB, 44.51 W, 46
2026/09/06 16:21:02.122, 0 %, 27997 MiB, 44.51 W, 46
