timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/06 16:30:08.361, 0 %, 27997 MiB, 28.71 W, 48, 180 MHz, 405 MHz
2026/09/06 16:30:08.641, 0 %, 27997 MiB, 29.89 W, 48, 180 MHz, 405 MHz
2026/09/06 16:30:08.891, 0 %, 27997 MiB, 29.89 W, 48, 180 MHz, 405 MHz
2026/09/06 16:30:09.142, 0 %, 27997 MiB, 29.89 W, 48, 180 MHz, 405 MHz
2026/09/06 16:30:09.392, 0 %, 27997 MiB, 29.89 W, 48, 180 MHz, 405 MHz
2026/09/06 16:30:09.642, 0 %, 27997 MiB, 30.02 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:09.892, 0 %, 27997 MiB, 30.02 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:10.142, 0 %, 27997 MiB, 30.02 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:10.393, 0 %, 27997 MiB, 30.02 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:10.643, 0 %, 27997 MiB, 29.48 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:10.893, 0 %, 27997 MiB, 29.48 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:11.143, 0 %, 27997 MiB, 29.48 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:11.394, 0 %, 27997 MiB, 29.48 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:11.644, 0 %, 27997 MiB, 28.18 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:11.894, 0 %, 27997 MiB, 28.18 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:12.144, 0 %, 27997 MiB, 28.18 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:12.394, 0 %, 27997 MiB, 28.18 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:12.645, 0 %, 27997 MiB, 28.45 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:12.895, 0 %, 27997 MiB, 28.45 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:13.145, 0 %, 27997 MiB, 28.45 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:13.395, 0 %, 27997 MiB, 28.45 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:13.646, 0 %, 27997 MiB, 29.22 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:13.896, 0 %, 27997 MiB, 29.22 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:14.146, 0 %, 27997 MiB, 29.22 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:14.396, 0 %, 27997 MiB, 29.22 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:14.648, 0 %, 27997 MiB, 29.64 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:14.898, 0 %, 27997 MiB, 29.64 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:15.148, 0 %, 27997 MiB, 29.64 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:15.399, 0 %, 27997 MiB, 29.64 W, 47, 180 MHz, 405 MHz
2026/09/06 16:30:15.649, 0 %, 27997 MiB, 29.58 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:15.900, 0 %, 27997 MiB, 29.58 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:16.150, 0 %, 27997 MiB, 29.58 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:16.400, 0 %, 27997 MiB, 29.58 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:16.651, 0 %, 27997 MiB, 28.20 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:16.901, 0 %, 27997 MiB, 28.20 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:17.152, 0 %, 27997 MiB, 28.20 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:17.402, 0 %, 27997 MiB, 28.20 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:17.652, 0 %, 27997 MiB, 27.96 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:17.903, 0 %, 27997 MiB, 27.96 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:18.153, 0 %, 27997 MiB, 27.96 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:18.403, 0 %, 27997 MiB, 27.96 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:18.654, 0 %, 27997 MiB, 28.02 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:18.904, 0 %, 27997 MiB, 28.02 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:19.155, 0 %, 27997 MiB, 28.02 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:19.405, 0 %, 27997 MiB, 28.02 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:19.655, 0 %, 27997 MiB, 29.08 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:19.906, 0 %, 27997 MiB, 29.08 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:20.157, 0 %, 27997 MiB, 29.08 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:20.407, 0 %, 27997 MiB, 29.08 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:20.657, 0 %, 27997 MiB, 29.53 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:20.908, 0 %, 27997 MiB, 29.53 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:21.158, 0 %, 27997 MiB, 29.53 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:21.408, 0 %, 27997 MiB, 29.53 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:21.659, 0 %, 27997 MiB, 29.45 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:21.909, 0 %, 27997 MiB, 29.45 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:22.159, 0 %, 27997 MiB, 29.45 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:22.410, 0 %, 27997 MiB, 29.45 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:22.660, 0 %, 27997 MiB, 29.03 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:22.911, 0 %, 27997 MiB, 29.03 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:23.161, 0 %, 27997 MiB, 29.03 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:23.411, 0 %, 27997 MiB, 29.03 W, 46, 180 MHz, 405 MHz
2026/09/06 16:30:23.662, 0 %, 27997 MiB, 28.93 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:23.912, 0 %, 27997 MiB, 28.93 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:24.162, 0 %, 27997 MiB, 28.93 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:24.412, 0 %, 27997 MiB, 28.93 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:24.663, 0 %, 27997 MiB, 27.39 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:24.913, 0 %, 27997 MiB, 27.39 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:25.163, 0 %, 27997 MiB, 27.39 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:25.413, 0 %, 27997 MiB, 27.39 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:25.664, 0 %, 27997 MiB, 27.29 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:25.914, 0 %, 27719 MiB, 27.29 W, 45, 180 MHz, 405 MHz
2026/09/06 16:30:26.164, 0 %, 27719 MiB, 31.21 W, 46, 1657 MHz, 13801 MHz
2026/09/06 16:30:26.414, 0 %, 27719 MiB, 31.21 W, 46, 1657 MHz, 13801 MHz
2026/09/06 16:30:26.665, 0 %, 27719 MiB, 47.46 W, 46, 2400 MHz, 13801 MHz
2026/09/06 16:30:26.915, 0 %, 27867 MiB, 47.46 W, 46, 2400 MHz, 13801 MHz
2026/09/06 16:30:27.165, 0 %, 27997 MiB, 125.93 W, 54, 2565 MHz, 13801 MHz
2026/09/06 16:30:27.415, 0 %, 27997 MiB, 125.93 W, 54, 2565 MHz, 13801 MHz
2026/09/06 16:30:27.666, 95 %, 27997 MiB, 287.64 W, 53, 2857 MHz, 13801 MHz
2026/09/06 16:30:27.916, 95 %, 27997 MiB, 287.64 W, 53, 2857 MHz, 13801 MHz
2026/09/06 16:30:28.166, 95 %, 27997 MiB, 381.76 W, 53, 2857 MHz, 13801 MHz
2026/09/06 16:30:28.416, 95 %, 27997 MiB, 381.76 W, 53, 2857 MHz, 13801 MHz
2026/09/06 16:30:28.667, 94 %, 27997 MiB, 383.10 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:28.917, 94 %, 27997 MiB, 383.10 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:29.167, 94 %, 27997 MiB, 384.09 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:29.418, 94 %, 27997 MiB, 384.09 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:29.668, 95 %, 27997 MiB, 384.21 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:29.918, 95 %, 27997 MiB, 384.21 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:30.169, 95 %, 27997 MiB, 384.80 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:30.419, 95 %, 27997 MiB, 384.80 W, 54, 2857 MHz, 13801 MHz
2026/09/06 16:30:30.670, 94 %, 27997 MiB, 385.23 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:30.920, 94 %, 27997 MiB, 385.23 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:31.171, 94 %, 27997 MiB, 385.49 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:31.421, 94 %, 27997 MiB, 385.49 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:31.671, 94 %, 27997 MiB, 385.78 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:31.922, 94 %, 27997 MiB, 385.78 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:32.172, 94 %, 27997 MiB, 386.01 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:32.422, 94 %, 27997 MiB, 386.01 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:32.673, 94 %, 27997 MiB, 385.89 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:32.923, 94 %, 27997 MiB, 385.89 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:33.174, 94 %, 27997 MiB, 384.13 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:33.424, 94 %, 27997 MiB, 384.13 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:33.674, 92 %, 27997 MiB, 382.24 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:33.925, 92 %, 27997 MiB, 382.24 W, 55, 2857 MHz, 13801 MHz
2026/09/06 16:30:34.175, 92 %, 27997 MiB, 382.30 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:34.425, 92 %, 27997 MiB, 382.30 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:34.676, 94 %, 27997 MiB, 384.67 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:34.926, 94 %, 27997 MiB, 384.67 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:35.176, 94 %, 27997 MiB, 386.05 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:35.426, 94 %, 27997 MiB, 386.05 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:35.677, 95 %, 27997 MiB, 386.94 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:35.927, 95 %, 27997 MiB, 386.94 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:36.178, 95 %, 27997 MiB, 388.00 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:36.429, 95 %, 27997 MiB, 388.00 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:36.679, 94 %, 27997 MiB, 388.27 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:36.929, 94 %, 27997 MiB, 388.27 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:37.180, 94 %, 27997 MiB, 388.36 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:37.430, 94 %, 27997 MiB, 388.36 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:37.680, 94 %, 27997 MiB, 388.39 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:37.930, 94 %, 27997 MiB, 388.39 W, 56, 2857 MHz, 13801 MHz
2026/09/06 16:30:38.181, 94 %, 27997 MiB, 388.59 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:38.431, 94 %, 27997 MiB, 388.59 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:38.681, 94 %, 27997 MiB, 388.77 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:38.931, 94 %, 27997 MiB, 388.77 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:39.181, 94 %, 27997 MiB, 388.45 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:39.432, 94 %, 27997 MiB, 388.45 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:39.682, 94 %, 27997 MiB, 386.60 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:39.932, 94 %, 27997 MiB, 386.60 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:40.182, 94 %, 27997 MiB, 386.99 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:40.433, 94 %, 27997 MiB, 386.99 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:40.683, 94 %, 27997 MiB, 389.60 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:40.933, 94 %, 27997 MiB, 389.60 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:41.183, 94 %, 27997 MiB, 389.65 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:41.433, 94 %, 27997 MiB, 389.65 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:41.684, 95 %, 27997 MiB, 389.59 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:41.934, 95 %, 27997 MiB, 389.59 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:42.184, 95 %, 27997 MiB, 389.78 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:42.434, 95 %, 27997 MiB, 389.78 W, 57, 2857 MHz, 13801 MHz
2026/09/06 16:30:42.685, 94 %, 27997 MiB, 389.98 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:42.935, 94 %, 27997 MiB, 389.98 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:43.185, 94 %, 27997 MiB, 390.83 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:43.435, 94 %, 27997 MiB, 390.83 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:43.686, 94 %, 27997 MiB, 391.32 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:43.936, 94 %, 27997 MiB, 391.32 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:44.186, 94 %, 27997 MiB, 390.88 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:44.436, 94 %, 27997 MiB, 390.88 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:44.687, 95 %, 27997 MiB, 390.87 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:44.937, 95 %, 27997 MiB, 390.87 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:45.187, 95 %, 27997 MiB, 391.04 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:45.437, 95 %, 27997 MiB, 391.04 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:45.687, 94 %, 27997 MiB, 390.96 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:45.939, 94 %, 27997 MiB, 390.96 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:46.189, 94 %, 27997 MiB, 391.28 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:46.439, 94 %, 27997 MiB, 391.28 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:46.689, 94 %, 27997 MiB, 392.32 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:46.940, 94 %, 27997 MiB, 392.32 W, 58, 2857 MHz, 13801 MHz
2026/09/06 16:30:47.190, 94 %, 27997 MiB, 392.49 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:47.440, 94 %, 27997 MiB, 392.49 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:47.690, 95 %, 27997 MiB, 392.39 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:47.940, 95 %, 27997 MiB, 392.39 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:48.191, 95 %, 27997 MiB, 391.99 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:48.441, 95 %, 27997 MiB, 391.99 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:48.691, 94 %, 27997 MiB, 391.02 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:48.941, 94 %, 27997 MiB, 391.02 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:49.191, 94 %, 27997 MiB, 390.39 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:49.442, 94 %, 27997 MiB, 390.39 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:49.692, 94 %, 27997 MiB, 390.65 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:49.942, 94 %, 27997 MiB, 390.65 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:50.192, 94 %, 27997 MiB, 391.09 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:50.443, 94 %, 27997 MiB, 391.09 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:50.693, 94 %, 27997 MiB, 391.58 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:50.943, 94 %, 27997 MiB, 391.58 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:51.193, 94 %, 27997 MiB, 391.48 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:51.444, 94 %, 27997 MiB, 391.48 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:51.694, 94 %, 27997 MiB, 391.55 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:51.944, 94 %, 27997 MiB, 391.55 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:52.195, 94 %, 27997 MiB, 391.79 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:52.445, 94 %, 27997 MiB, 391.79 W, 59, 2857 MHz, 13801 MHz
2026/09/06 16:30:52.695, 94 %, 27997 MiB, 391.63 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:52.945, 94 %, 27997 MiB, 391.63 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:53.196, 94 %, 27997 MiB, 390.85 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:53.446, 94 %, 27997 MiB, 390.85 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:53.696, 94 %, 27997 MiB, 391.03 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:53.946, 94 %, 27997 MiB, 391.03 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:54.197, 94 %, 27997 MiB, 392.41 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:54.447, 94 %, 27997 MiB, 392.41 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:54.697, 94 %, 27997 MiB, 392.79 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:54.947, 94 %, 27997 MiB, 392.79 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:55.198, 94 %, 27997 MiB, 392.99 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:55.448, 94 %, 27997 MiB, 392.99 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:55.698, 94 %, 27997 MiB, 392.82 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:55.949, 94 %, 27997 MiB, 392.82 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:56.199, 94 %, 27997 MiB, 392.86 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:56.449, 94 %, 27997 MiB, 392.86 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:56.699, 94 %, 27997 MiB, 393.20 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:56.949, 94 %, 27997 MiB, 393.20 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:57.199, 94 %, 27997 MiB, 393.51 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:57.450, 94 %, 27997 MiB, 393.51 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:57.700, 94 %, 27997 MiB, 393.61 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:57.950, 94 %, 27997 MiB, 393.61 W, 60, 2857 MHz, 13801 MHz
2026/09/06 16:30:58.201, 94 %, 27997 MiB, 391.27 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:30:58.451, 94 %, 27997 MiB, 391.27 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:30:58.701, 95 %, 27997 MiB, 391.89 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:30:58.951, 95 %, 27997 MiB, 391.89 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:30:59.202, 95 %, 27997 MiB, 394.58 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:30:59.452, 95 %, 27997 MiB, 394.58 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:30:59.702, 95 %, 27997 MiB, 394.85 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:30:59.952, 95 %, 27997 MiB, 394.85 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:00.203, 95 %, 27997 MiB, 395.08 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:00.453, 95 %, 27997 MiB, 395.08 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:00.704, 95 %, 27997 MiB, 395.10 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:00.954, 95 %, 27997 MiB, 395.10 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:01.204, 95 %, 27997 MiB, 394.35 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:01.458, 95 %, 27997 MiB, 394.35 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:01.708, 94 %, 27997 MiB, 394.91 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:01.958, 94 %, 27997 MiB, 394.91 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:02.208, 94 %, 27997 MiB, 395.81 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:02.459, 94 %, 27997 MiB, 395.81 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:02.709, 94 %, 27997 MiB, 396.07 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:02.959, 94 %, 27997 MiB, 396.07 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:03.209, 94 %, 27997 MiB, 396.24 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:03.460, 94 %, 27997 MiB, 396.24 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:03.710, 94 %, 27997 MiB, 396.16 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:03.960, 94 %, 27997 MiB, 396.16 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:04.210, 94 %, 27997 MiB, 396.19 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:04.460, 94 %, 27997 MiB, 396.19 W, 61, 2857 MHz, 13801 MHz
2026/09/06 16:31:04.711, 94 %, 27997 MiB, 396.14 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:04.961, 94 %, 27997 MiB, 396.14 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:05.211, 94 %, 27997 MiB, 396.18 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:05.461, 94 %, 27997 MiB, 396.18 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:05.712, 94 %, 27997 MiB, 396.48 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:05.962, 94 %, 27997 MiB, 396.48 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:06.212, 94 %, 27997 MiB, 396.68 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:06.462, 94 %, 27997 MiB, 396.68 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:06.712, 95 %, 27997 MiB, 396.39 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:06.963, 95 %, 27997 MiB, 396.39 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:07.213, 95 %, 27997 MiB, 396.42 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:07.463, 95 %, 27997 MiB, 396.42 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:07.713, 95 %, 27997 MiB, 396.63 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:07.964, 95 %, 27997 MiB, 396.63 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:08.214, 95 %, 27997 MiB, 396.85 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:08.464, 95 %, 27997 MiB, 396.85 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:08.714, 94 %, 27997 MiB, 397.35 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:08.965, 94 %, 27997 MiB, 397.35 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:09.215, 94 %, 27997 MiB, 397.57 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:09.465, 94 %, 27997 MiB, 397.57 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:09.715, 94 %, 27997 MiB, 397.74 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:09.965, 94 %, 27997 MiB, 397.74 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:31:10.216, 94 %, 27997 MiB, 397.91 W, 63, 2857 MHz, 13801 MHz
2026/09/06 16:31:10.466, 94 %, 27997 MiB, 397.91 W, 63, 2857 MHz, 13801 MHz
2026/09/06 16:31:10.716, 94 %, 27997 MiB, 398.19 W, 63, 2857 MHz, 13801 MHz
2026/09/06 16:31:10.966, 94 %, 27997 MiB, 398.19 W, 63, 2857 MHz, 13801 MHz
2026/09/06 16:31:11.217, 94 %, 27997 MiB, 398.67 W, 63, 2857 MHz, 13801 MHz
2026/09/06 16:31:11.467, 94 %, 27997 MiB, 398.67 W, 63, 2857 MHz, 13801 MHz
2026/09/06 16:31:11.718, 95 %, 27997 MiB, 396.71 W, 63, 2842 MHz, 13801 MHz
2026/09/06 16:31:11.968, 95 %, 27997 MiB, 396.71 W, 63, 2842 MHz, 13801 MHz
2026/09/06 16:31:12.218, 95 %, 27997 MiB, 396.10 W, 63, 2842 MHz, 13801 MHz
2026/09/06 16:31:12.471, 95 %, 27997 MiB, 396.10 W, 63, 2842 MHz, 13801 MHz
2026/09/06 16:31:12.721, 94 %, 27997 MiB, 398.15 W, 63, 2842 MHz, 13801 MHz
2026/09/06 16:31:12.971, 94 %, 27997 MiB, 398.15 W, 63, 2842 MHz, 13801 MHz
2026/09/06 16:31:13.222, 94 %, 27997 MiB, 398.31 W, 63, 2842 MHz, 13801 MHz
