timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:08:14.149, 0 %, 27889 MiB, 71.32 W, 48
2026/09/06 16:08:14.399, 0 %, 27889 MiB, 71.16 W, 48
2026/09/06 16:08:14.650, 0 %, 27889 MiB, 71.16 W, 48
2026/09/06 16:08:14.900, 0 %, 27889 MiB, 71.06 W, 48
2026/09/06 16:08:15.150, 0 %, 27889 MiB, 71.06 W, 48
2026/09/06 16:08:15.400, 0 %, 27889 MiB, 71.30 W, 48
2026/09/06 16:08:15.650, 0 %, 27889 MiB, 71.30 W, 48
2026/09/06 16:08:15.901, 0 %, 27889 MiB, 71.38 W, 48
2026/09/06 16:08:16.151, 0 %, 27889 MiB, 71.38 W, 48
2026/09/06 16:08:16.401, 0 %, 27889 MiB, 71.04 W, 48
2026/09/06 16:08:16.651, 0 %, 27889 MiB, 71.04 W, 48
2026/09/06 16:08:16.901, 0 %, 27889 MiB, 70.88 W, 48
2026/09/06 16:08:17.152, 0 %, 27889 MiB, 70.88 W, 48
2026/09/06 16:08:17.402, 0 %, 27889 MiB, 60.60 W, 47
2026/09/06 16:08:17.652, 0 %, 27889 MiB, 60.60 W, 47
2026/09/06 16:08:17.902, 0 %, 27889 MiB, 44.94 W, 47
2026/09/06 16:08:18.152, 0 %, 27889 MiB, 44.94 W, 47
2026/09/06 16:08:18.403, 0 %, 27889 MiB, 44.50 W, 47
2026/09/06 16:08:18.653, 0 %, 27889 MiB, 44.50 W, 47
2026/09/06 16:08:18.903, 0 %, 27889 MiB, 44.50 W, 47
2026/09/06 16:08:19.153, 0 %, 27889 MiB, 44.50 W, 47
2026/09/06 16:08:19.403, 0 %, 27889 MiB, 36.04 W, 47
2026/09/06 16:08:19.654, 0 %, 27889 MiB, 36.04 W, 47
2026/09/06 16:08:19.904, 0 %, 27889 MiB, 36.04 W, 47
2026/09/06 16:08:20.154, 0 %, 27889 MiB, 36.04 W, 47
2026/09/06 16:08:20.404, 0 %, 27889 MiB, 34.05 W, 46
