timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/06 16:48:46.188, 100 %, 31897 MiB, 419.25 W, 70, 2812 MHz, 13801 MHz
2026/09/06 16:48:46.438, 100 %, 31897 MiB, 421.09 W, 71, 2820 MHz, 13801 MHz
2026/09/06 16:48:46.688, 100 %, 31897 MiB, 421.09 W, 71, 2820 MHz, 13801 MHz
2026/09/06 16:48:46.938, 100 %, 31897 MiB, 420.10 W, 70, 2805 MHz, 13801 MHz
2026/09/06 16:48:47.189, 100 %, 31897 MiB, 420.10 W, 70, 2805 MHz, 13801 MHz
2026/09/06 16:48:47.439, 100 %, 31897 MiB, 419.91 W, 70, 2812 MHz, 13801 MHz
2026/09/06 16:48:47.689, 100 %, 31897 MiB, 419.91 W, 70, 2812 MHz, 13801 MHz
2026/09/06 16:48:47.939, 100 %, 31897 MiB, 418.67 W, 68, 2820 MHz, 13801 MHz
2026/09/06 16:48:48.189, 100 %, 31897 MiB, 418.67 W, 68, 2820 MHz, 13801 MHz
2026/09/06 16:48:48.439, 100 %, 31897 MiB, 418.21 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:48:48.689, 100 %, 31897 MiB, 418.21 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:48:48.940, 100 %, 31897 MiB, 417.98 W, 69, 2820 MHz, 13801 MHz
2026/09/06 16:48:49.190, 100 %, 31897 MiB, 417.98 W, 69, 2820 MHz, 13801 MHz
2026/09/06 16:48:49.440, 100 %, 31897 MiB, 417.76 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:49.690, 100 %, 31897 MiB, 417.76 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:49.940, 100 %, 31897 MiB, 418.04 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:48:50.192, 100 %, 31897 MiB, 418.04 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:48:50.443, 100 %, 31897 MiB, 418.27 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:50.693, 100 %, 31897 MiB, 418.27 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:50.943, 100 %, 31897 MiB, 420.17 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:48:51.193, 100 %, 31897 MiB, 420.17 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:48:51.444, 100 %, 31897 MiB, 418.71 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:48:51.694, 100 %, 31897 MiB, 418.71 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:48:51.944, 100 %, 31897 MiB, 419.96 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:52.194, 100 %, 31897 MiB, 419.96 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:52.444, 100 %, 31897 MiB, 416.76 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:52.695, 100 %, 31897 MiB, 416.76 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:52.945, 100 %, 31897 MiB, 416.40 W, 68, 2805 MHz, 13801 MHz
2026/09/06 16:48:53.195, 100 %, 31897 MiB, 416.40 W, 68, 2805 MHz, 13801 MHz
2026/09/06 16:48:53.445, 100 %, 31897 MiB, 418.70 W, 70, 2820 MHz, 13801 MHz
2026/09/06 16:48:53.695, 100 %, 31897 MiB, 418.70 W, 70, 2820 MHz, 13801 MHz
2026/09/06 16:48:53.945, 94 %, 31897 MiB, 416.12 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:54.247, 94 %, 31897 MiB, 419.94 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:48:54.498, 94 %, 31897 MiB, 419.94 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:48:54.748, 94 %, 31897 MiB, 419.33 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:54.998, 94 %, 31897 MiB, 419.33 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:55.249, 94 %, 31897 MiB, 418.37 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:55.499, 94 %, 31897 MiB, 418.37 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:55.749, 100 %, 31897 MiB, 416.80 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:48:55.999, 100 %, 31897 MiB, 416.80 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:48:56.250, 100 %, 31897 MiB, 417.56 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:48:56.500, 100 %, 31897 MiB, 417.56 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:48:56.750, 100 %, 31897 MiB, 417.36 W, 70, 2797 MHz, 13801 MHz
2026/09/06 16:48:57.000, 100 %, 31897 MiB, 417.36 W, 70, 2797 MHz, 13801 MHz
2026/09/06 16:48:57.250, 100 %, 31897 MiB, 417.70 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:57.501, 100 %, 31897 MiB, 417.70 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:48:57.751, 100 %, 31897 MiB, 419.37 W, 70, 2805 MHz, 13801 MHz
2026/09/06 16:48:58.001, 100 %, 31897 MiB, 419.37 W, 70, 2805 MHz, 13801 MHz
2026/09/06 16:48:58.251, 100 %, 31897 MiB, 417.62 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:58.501, 100 %, 31897 MiB, 417.62 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:58.751, 100 %, 31897 MiB, 420.39 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:59.002, 100 %, 31897 MiB, 420.39 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:59.252, 100 %, 31897 MiB, 414.57 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:59.502, 100 %, 31897 MiB, 414.57 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:48:59.752, 100 %, 31897 MiB, 419.80 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:00.002, 100 %, 31897 MiB, 419.80 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:00.252, 100 %, 31897 MiB, 412.65 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:00.503, 100 %, 31897 MiB, 412.65 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:00.753, 100 %, 31897 MiB, 417.45 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:49:01.003, 100 %, 31897 MiB, 417.45 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:49:01.254, 100 %, 31897 MiB, 418.61 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:01.504, 100 %, 31897 MiB, 418.61 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:01.754, 100 %, 31897 MiB, 417.36 W, 70, 2805 MHz, 13801 MHz
2026/09/06 16:49:02.004, 100 %, 31897 MiB, 417.36 W, 70, 2805 MHz, 13801 MHz
2026/09/06 16:49:02.254, 100 %, 31897 MiB, 419.65 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:02.505, 100 %, 31897 MiB, 419.65 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:02.755, 100 %, 31897 MiB, 417.03 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:03.005, 100 %, 31897 MiB, 417.03 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:03.255, 100 %, 31897 MiB, 420.40 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:49:03.506, 100 %, 31897 MiB, 420.40 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:49:03.756, 100 %, 31897 MiB, 418.83 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:04.006, 100 %, 31897 MiB, 418.83 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:04.256, 100 %, 31897 MiB, 416.73 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:04.506, 100 %, 31897 MiB, 416.73 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:04.756, 100 %, 31897 MiB, 419.46 W, 69, 2812 MHz, 13801 MHz
2026/09/06 16:49:05.007, 100 %, 31897 MiB, 419.46 W, 69, 2812 MHz, 13801 MHz
2026/09/06 16:49:05.257, 100 %, 31897 MiB, 419.89 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:05.507, 100 %, 31897 MiB, 419.89 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:05.757, 100 %, 31897 MiB, 418.38 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:06.007, 100 %, 31897 MiB, 418.38 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:06.258, 100 %, 31897 MiB, 417.17 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:06.509, 100 %, 31897 MiB, 417.17 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:06.759, 100 %, 31897 MiB, 418.20 W, 70, 2820 MHz, 13801 MHz
2026/09/06 16:49:07.009, 100 %, 31897 MiB, 418.20 W, 70, 2820 MHz, 13801 MHz
2026/09/06 16:49:07.260, 100 %, 31897 MiB, 419.51 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:07.510, 100 %, 31897 MiB, 419.51 W, 71, 2805 MHz, 13801 MHz
2026/09/06 16:49:07.760, 100 %, 31897 MiB, 415.14 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:08.011, 100 %, 31897 MiB, 415.14 W, 72, 2812 MHz, 13801 MHz
2026/09/06 16:49:08.261, 100 %, 31897 MiB, 417.23 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:49:08.511, 100 %, 31897 MiB, 417.23 W, 72, 2805 MHz, 13801 MHz
2026/09/06 16:49:08.761, 100 %, 31897 MiB, 417.52 W, 70, 2812 MHz, 13801 MHz
2026/09/06 16:49:09.012, 100 %, 31897 MiB, 417.52 W, 70, 2812 MHz, 13801 MHz
2026/09/06 16:49:09.262, 100 %, 31897 MiB, 418.06 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:49:09.512, 100 %, 31897 MiB, 418.06 W, 69, 2805 MHz, 13801 MHz
2026/09/06 16:49:09.762, 100 %, 31897 MiB, 418.33 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:10.012, 100 %, 31897 MiB, 418.33 W, 71, 2812 MHz, 13801 MHz
2026/09/06 16:49:10.263, 100 %, 31897 MiB, 402.05 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:49:10.513, 100 %, 31897 MiB, 402.05 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:49:10.763, 96 %, 31897 MiB, 383.29 W, 72, 2820 MHz, 13801 MHz
2026/09/06 16:49:11.013, 96 %, 31897 MiB, 383.29 W, 72, 2820 MHz, 13801 MHz
2026/09/06 16:49:11.264, 96 %, 31897 MiB, 401.94 W, 67, 2835 MHz, 13801 MHz
2026/09/06 16:49:11.514, 96 %, 31897 MiB, 401.94 W, 67, 2835 MHz, 13801 MHz
2026/09/06 16:49:11.764, 100 %, 31897 MiB, 426.67 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:12.015, 100 %, 31897 MiB, 426.67 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:12.265, 100 %, 31897 MiB, 435.54 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:12.515, 100 %, 31897 MiB, 435.54 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:12.766, 100 %, 31897 MiB, 444.66 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:13.016, 100 %, 31897 MiB, 444.66 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:13.266, 100 %, 31897 MiB, 444.72 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:13.516, 100 %, 31897 MiB, 444.72 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:13.767, 100 %, 31897 MiB, 444.90 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:14.017, 100 %, 31897 MiB, 444.90 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:14.267, 100 %, 31897 MiB, 444.83 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:14.517, 100 %, 31897 MiB, 444.83 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:14.768, 100 %, 31897 MiB, 444.82 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:15.018, 100 %, 31897 MiB, 444.82 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:15.268, 100 %, 31897 MiB, 445.04 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:15.518, 100 %, 31897 MiB, 445.04 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:15.768, 100 %, 31897 MiB, 445.35 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:16.019, 100 %, 31897 MiB, 445.35 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:16.269, 100 %, 31897 MiB, 445.72 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:16.519, 100 %, 31897 MiB, 445.72 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:16.769, 100 %, 31897 MiB, 445.77 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:17.024, 100 %, 31897 MiB, 445.77 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:17.275, 100 %, 31897 MiB, 445.64 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:17.525, 100 %, 31897 MiB, 445.64 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:17.775, 100 %, 31897 MiB, 445.86 W, 67, 2820 MHz, 13801 MHz
2026/09/06 16:49:18.025, 100 %, 31897 MiB, 445.86 W, 67, 2820 MHz, 13801 MHz
2026/09/06 16:49:18.276, 100 %, 31897 MiB, 446.05 W, 67, 2835 MHz, 13801 MHz
2026/09/06 16:49:18.526, 100 %, 31897 MiB, 446.05 W, 67, 2835 MHz, 13801 MHz
2026/09/06 16:49:18.776, 100 %, 31897 MiB, 446.04 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:19.027, 100 %, 31897 MiB, 446.04 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:19.277, 100 %, 31897 MiB, 446.27 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:19.527, 100 %, 31897 MiB, 446.27 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:49:19.777, 100 %, 31897 MiB, 446.07 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:20.028, 100 %, 31897 MiB, 446.07 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:20.278, 100 %, 31897 MiB, 445.61 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:20.528, 100 %, 31897 MiB, 445.61 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:20.778, 100 %, 31897 MiB, 445.40 W, 67, 2820 MHz, 13801 MHz
2026/09/06 16:49:21.029, 100 %, 31897 MiB, 445.40 W, 67, 2820 MHz, 13801 MHz
2026/09/06 16:49:21.279, 100 %, 31897 MiB, 445.19 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:21.529, 100 %, 31897 MiB, 445.19 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:21.779, 100 %, 31897 MiB, 445.46 W, 67, 2820 MHz, 13801 MHz
2026/09/06 16:49:22.029, 100 %, 31897 MiB, 445.46 W, 67, 2820 MHz, 13801 MHz
2026/09/06 16:49:22.280, 100 %, 31897 MiB, 445.73 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:22.530, 100 %, 31897 MiB, 445.73 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:22.780, 100 %, 31897 MiB, 445.45 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:23.030, 100 %, 31897 MiB, 445.45 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:23.281, 100 %, 31897 MiB, 445.27 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:23.531, 100 %, 31897 MiB, 445.27 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:23.781, 100 %, 31897 MiB, 445.33 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:24.031, 100 %, 31897 MiB, 445.33 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:24.281, 100 %, 31897 MiB, 445.48 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:24.532, 100 %, 31897 MiB, 445.48 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:24.782, 100 %, 31897 MiB, 445.45 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:25.032, 100 %, 31897 MiB, 445.45 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:25.282, 100 %, 31897 MiB, 445.17 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:25.533, 100 %, 31897 MiB, 445.17 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:25.783, 100 %, 31897 MiB, 444.87 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:26.033, 100 %, 31897 MiB, 444.87 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:26.283, 100 %, 31897 MiB, 444.78 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:26.534, 100 %, 31897 MiB, 444.78 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:26.784, 100 %, 31897 MiB, 445.05 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:27.034, 100 %, 31897 MiB, 445.05 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:27.284, 100 %, 31897 MiB, 445.29 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:27.535, 100 %, 31897 MiB, 445.29 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:27.785, 100 %, 31897 MiB, 445.64 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:28.035, 100 %, 31897 MiB, 445.64 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:28.285, 100 %, 31897 MiB, 445.72 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:28.535, 100 %, 31897 MiB, 445.72 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:28.786, 100 %, 31897 MiB, 445.73 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:29.036, 100 %, 31897 MiB, 445.73 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:29.286, 100 %, 31897 MiB, 445.72 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:29.536, 100 %, 31897 MiB, 445.72 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:29.787, 100 %, 31897 MiB, 445.70 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:30.037, 100 %, 31897 MiB, 445.70 W, 67, 2812 MHz, 13801 MHz
2026/09/06 16:49:30.287, 100 %, 31897 MiB, 365.48 W, 61, 2820 MHz, 13801 MHz
2026/09/06 16:49:30.537, 100 %, 31897 MiB, 365.48 W, 61, 2820 MHz, 13801 MHz
2026/09/06 16:49:30.787, 0 %, 31897 MiB, 187.62 W, 60, 2872 MHz, 13801 MHz
2026/09/06 16:49:31.038, 0 %, 31897 MiB, 187.62 W, 60, 2872 MHz, 13801 MHz
2026/09/06 16:49:31.288, 0 %, 31897 MiB, 104.84 W, 59, 2872 MHz, 13801 MHz
2026/09/06 16:49:31.538, 0 %, 31897 MiB, 104.84 W, 59, 2872 MHz, 13801 MHz
2026/09/06 16:49:31.788, 0 %, 31897 MiB, 103.07 W, 59, 2872 MHz, 13801 MHz
2026/09/06 16:49:32.039, 0 %, 31897 MiB, 103.07 W, 59, 2872 MHz, 13801 MHz
2026/09/06 16:49:32.289, 0 %, 31897 MiB, 92.90 W, 58, 2535 MHz, 13801 MHz
2026/09/06 16:49:32.539, 0 %, 31897 MiB, 92.90 W, 58, 2535 MHz, 13801 MHz
2026/09/06 16:49:32.789, 0 %, 31897 MiB, 79.70 W, 58, 2400 MHz, 13801 MHz
2026/09/06 16:49:33.040, 0 %, 31897 MiB, 79.70 W, 58, 2400 MHz, 13801 MHz
